no,name,apt_id,lon,lat,dist,url
4931,하나유치원,1165010612,127.0102659,37.51519733,530.9933419,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4932,신반포중앙유치원,1165010612,127.0125033,37.51044743,582.0130346,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4933,하나유치원,1165010611,127.0102659,37.51519733,618.2351409,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4934,신반포중앙유치원,1165010611,127.0125033,37.51044743,579.5649826,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4935,영생유치원,1165010629,126.9956694,37.50500467,962.723295,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005347
4936,하나유치원,1165010629,127.0102659,37.51519733,870.3239782,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4937,신반포중앙유치원,1165010629,127.0125033,37.51044743,643.0426643,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4938,육영유치원,1165010112,127.0004801,37.47919216,451.1557418,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000840
4939,영유유치원,1165010112,127.0007427,37.4788147,414.1695693,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000836
4940,새성민유치원,1165010112,126.9961044,37.48066984,871.327859,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000812
4941,육영유치원,1165010132,127.0004801,37.47919216,438.8925005,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000840
4942,영유유치원,1165010132,127.0007427,37.4788147,437.0841604,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000836
4943,새성민유치원,1165010132,126.9961044,37.48066984,788.8137685,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000812
4944,영생유치원,1165010638,126.9956694,37.50500467,983.7994511,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005347
4945,하나유치원,1165010638,127.0102659,37.51519733,746.4157532,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4946,신반포중앙유치원,1165010638,127.0125033,37.51044743,680.6949609,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4954,영생유치원,1165010610,126.9956694,37.50500467,694.6245101,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005347
4955,신반포중앙유치원,1165010610,127.0125033,37.51044743,911.3382266,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4956,육영유치원,1165010134,127.0004801,37.47919216,301.9146128,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000840
4957,영유유치원,1165010134,127.0007427,37.4788147,254.6042831,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000836
4958,새성민유치원,1165010134,126.9961044,37.48066984,698.342028,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000812
4963,영생유치원,1165010628,126.9956694,37.50500467,834.6908406,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005347
4964,하나유치원,1165010628,127.0102659,37.51519733,884.3039423,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4965,신반포중앙유치원,1165010628,127.0125033,37.51044743,897.6285633,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4966,영생유치원,1165010617,126.9956694,37.50500467,724.9972483,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005347
4967,하나유치원,1165010617,127.0102659,37.51519733,996.7531079,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100004814
4968,신반포중앙유치원,1165010617,127.0125033,37.51044743,916.1054952,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005341
4969,육영유치원,1165010135,127.0004801,37.47919216,412.2764797,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000840
4970,영유유치원,1165010135,127.0007427,37.4788147,364.8251543,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000836
4971,새성민유치원,1165010135,126.9961044,37.48066984,768.3481218,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000812
4972,영생유치원,1165010719,126.9956694,37.50500467,763.6326647,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005347
4977,육영유치원,1165010101,127.0004801,37.47919216,115.1716537,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000840
4978,영유유치원,1165010101,127.0007427,37.4788147,79.21612365,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000836
4979,새성민유치원,1165010101,126.9961044,37.48066984,534.9630619,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000812
4980,영생유치원,1165010630,126.9956694,37.50500467,568.2969834,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005347
4981,육영유치원,1165010103,127.0004801,37.47919216,232.4643323,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000840
4982,영유유치원,1165010103,127.0007427,37.4788147,266.2021372,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000836
4983,새성민유치원,1165010103,126.9961044,37.48066984,470.4524547,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000812
4988,반포초등학교병설유치원,1165010718,126.9910093,37.50314591,983.3969453,
4989,영생유치원,1165010718,126.9956694,37.50500467,804.659924,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005347
4990,반포초등학교병설유치원,1165010715,126.9910093,37.50314591,912.9498645,
4991,영생유치원,1165010715,126.9956694,37.50500467,690.4792642,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100005347
5001,육영유치원,1165010108,127.0004801,37.47919216,322.1333052,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000840
5002,영유유치원,1165010108,127.0007427,37.4788147,288.6074578,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000836
5003,새성민유치원,1165010108,126.9961044,37.48066984,570.2428935,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000812
5007,육영유치원,1165010123,127.0004801,37.47919216,802.2124166,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000840
5008,영유유치원,1165010123,127.0007427,37.4788147,847.4429837,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000836
5009,새성민유치원,1165010123,126.9961044,37.48066984,678.4411848,http://e-childschoolinfo.mest.go.kr/presch/preschSumry.do?pPresch=B100000812
