join_key,area_use,deal_type,contract_ym,price
1165000760002,46.95,lease,202112,50400
1165000760002,54.74,lease,202106,85000
1165000760002,65.2,lease,202011,68000
1165000760002,69.95,lease,201908,65000
1165000760002,108.33,lease,202005,50000
1165000760002,111.78,lease,202203,110000
1165000770001,242.92,lease,202109,192500
1165000790001,103.54,lease,202105,95000
1165000790001,103.85,lease,202103,90000
1165000790001,113.31,lease,202202,125000
1165000790001,120.29,lease,202007,93000
1165000790001,139.82,lease,202203,115000
1165000790001,143.14,lease,202007,95000
1165000790005,170.21,lease,202007,140000
1165000810008,93.75,lease,202207,95000
1165000810008,93.81,lease,202201,75000
1165000810008,95.25,lease,202008,79500
1165000810008,95.49,lease,202112,104000
1165000810008,99.66,lease,202203,77700
1165000820007,180.93,lease,202111,220000
1165000820019,184.33,lease,202001,35000
1165000850001,214.4,lease,201912,150000
1165000860002,244.61,lease,201910,175000
1165000860002,244.74,lease,201908,250000
1165000860005,81.27,lease,202111,63000
1165000860005,119.72,lease,202111,80000
1165000870005,111.91,lease,202101,110000
1165000870005,138.42,lease,201907,105000
1165000870007,85.16,lease,201910,63000
1165000870007,149.49,lease,202006,80000
1165000870007,154.68,lease,202202,125000
1165000880004,189.86,lease,202006,20000
1165000880004,241.17,lease,202204,140000
1165000900000,32.08,lease,202206,27500
1165000900000,35.91,lease,202207,31000
1165000900000,39.1,lease,202205,33600
1165000910000,162.08,lease,202206,65250
1165000910000,162.47,lease,201910,70000
1165000910000,162.54,lease,202203,68000
1165000950001,77.43,lease,202008,75000
1165000950001,137.38,lease,202207,99000
1165000950014,52.45,lease,202203,44100
1165000980004,109.52,lease,202002,58800
1165000990001,204.11,lease,202004,145000
1165000990002,152.86,lease,202001,120000
1165000990002,164.41,lease,202110,115000
1165000990003,163.6,lease,202206,150000
1165000990003,164.86,lease,202110,200000
1165001000001,114.66,lease,202203,135000
1165001000003,148.29,lease,202103,87000
1165001000008,236.69,lease,202011,160000
1165001010010,127.46,lease,201912,110000
1165001010010,137.49,lease,202202,150000
1165001020000,59.77,lease,202206,29995
1165001020000,59.96,lease,202206,35364
1165001020000,84.97,lease,202207,43875
1165001020000,114.94,lease,202112,59625
1165001030001,174.44,lease,202202,155000
1165001040010,154.66,lease,202104,110000
1165001040010,162.64,lease,201910,90000
1165001050014,84.42,lease,202108,63000
1165001050014,104.72,lease,202206,66000
1165001050014,117.27,lease,202012,108000
1165001070019,90.06,lease,201910,68000
1165001070019,91.5,lease,202008,70000
1165001070019,95.65,lease,202207,80000
1165001070052,126.69,lease,202010,97000
1165001070052,134.94,lease,202206,140000
1165001070052,148.83,lease,202005,10400
1165001100006,244.93,lease,202105,120000
1165001110011,98.67,lease,202206,97000
1165001110011,108.11,lease,202206,88200
1165001110011,112.88,lease,201911,70000
1165001120015,204.81,lease,202012,175000
1165001120015,207.24,lease,202202,180000
1165001120015,213.39,lease,202204,265000
1165001190003,84.38,lease,202009,45000
1165001190003,84.92,lease,201911,50000
1165001370001,84.58,lease,202110,52500
1165001540002,73.15,lease,202206,50400
1165001540002,84.58,lease,202207,75000
1165001540002,84.88,lease,202206,52000
1165001540002,84.91,lease,202010,57700
1165001570000,59.8,lease,202207,78750
1165001570000,59.92,lease,202205,83000
1165001570000,84.91,lease,202207,92400
1165001580000,59.99,lease,202205,66950
1165001580000,84.42,lease,202205,160000
1165001580000,84.46,lease,202206,136500
1165001580000,84.49,lease,202207,155000
1165001580000,104.02,lease,202105,157500
1165001580000,104.03,lease,202206,157500
1165001580000,104.04,lease,202112,195000
1165001580000,104.08,lease,202206,162750
1165001580000,133.01,lease,202207,180600
1165001580000,133.02,lease,202206,189000
1165001580000,133.06,lease,202007,184000
1165001590000,78.48,lease,202207,163000
1165001590000,78.5,lease,202207,183750
1165001590000,84.79,lease,202207,161250
1165001590000,84.82,lease,202207,230000
1165001600000,59.35,lease,202105,135000
1165001600000,59.86,lease,202202,115500
1165001600000,59.93,lease,202207,118750
1165001600000,84.87,lease,202204,141750
1165001600000,84.92,lease,202207,132300
1165001600000,84.97,lease,202207,167000
1165001600000,84.98,lease,202010,143000
1165001600000,98.45,lease,202207,165900
1165001600000,114.94,lease,202207,210000
1165001600002,84.69,lease,202207,45000
1165001610000,59.92,lease,202105,96250
1165001610000,59.95,lease,202111,92400
1165001610000,84.92,lease,202110,114450
1165001610000,108.37,lease,202012,170000
1165001610000,133.37,lease,202112,165375
1165001620000,59.96,lease,202007,119000
1165001620000,59.97,lease,202206,115500
1165001620000,59.98,lease,202206,126966
1165001620000,84.94,lease,202101,176000
1165001620000,84.95,lease,202206,180000
1165001620000,84.97,lease,202007,140000
1165001620000,84.98,lease,202207,136500
1165001620000,98.86,lease,202010,190000
1165001620000,98.87,lease,202205,196125
1165001620000,98.96,lease,202206,191250
1165001620000,98.98,lease,202010,190000
1165001620000,98.99,lease,202206,170625
1165001620000,114.78,lease,202206,199500
1165001620000,114.95,lease,202009,200000
1165001620000,114.96,lease,202207,176400
1165001690024,84.7,lease,202204,90000
1165001690024,84.74,lease,202202,84000
1165001690024,112.68,lease,202002,87000
1165001690024,124.39,lease,202106,77700
1165002030002,84.92,lease,202001,45000
1165002030011,76.98,lease,202109,55000
1165002030011,84.99,lease,202110,63000
1165002060007,48.66,lease,202202,35000
1165002060007,69.4,lease,202009,30000
1165002060008,135.1,lease,202006,55000
1165002120000,59.77,lease,202205,37895
1165002120000,59.96,lease,202205,36776
1165002120000,59.98,lease,202203,37895
1165002120000,84.97,lease,202207,44493
1165002120000,84.98,lease,202203,44493
1165002120000,114.78,lease,202203,61750
1165002860006,78.31,lease,202004,41000
1165002860006,84.9,lease,202011,50000
1165002920000,76.7,lease,202010,52500
1165002920000,132.2,lease,202111,68775
1165003020000,83.52,lease,201910,45000
1165003020000,83.77,lease,202112,43000
1165003020000,84.49,lease,201908,44500
1165003060011,96.33,lease,201909,46000
1165003060011,113.25,lease,202105,55000
1165003120001,81.04,lease,202204,63000
1165003120001,83.74,lease,202009,45000
1165003120001,83.84,lease,202011,62000
1165003120001,84.38,lease,201909,52000
1165003120003,84.94,lease,202009,64000
1165003170003,36.33,lease,201907,20000
1165003170003,43.12,lease,202012,26000
1165003170003,44.55,lease,202205,28600
1165003170003,45.9,lease,202105,27300
1165003170003,50.08,lease,201912,32000
1165003170003,56.08,lease,202105,36700
1165003170004,81.75,lease,202204,65000
1165003170004,83.01,lease,202003,60400
1165003220000,83.52,lease,202101,60000
1165003250001,66.32,lease,202101,60000
1165003250001,68.2,lease,202003,50000
1165003250001,71.12,lease,202102,48000
1165003250001,71.13,lease,202012,48000
1165003250001,75.15,lease,202006,53000
1165003330009,65.33,lease,202107,60000
1165003400008,79.23,lease,201909,40000
1165003520007,84.48,lease,202110,68000
1165003520011,87.98,lease,202206,47000
1165003520013,80.43,lease,202204,66000
1165003520013,83.78,lease,202202,48000
1165003590000,116.79,lease,202202,57750
1165003620006,77.28,lease,202104,75000
1165003620006,78.34,lease,202204,50000
1165003620006,78.35,lease,202205,58000
1165003620006,81.99,lease,202008,50000
1165003630003,73.28,lease,202206,47000
1165003700000,146.56,lease,202010,79500
1165003760004,84.11,lease,202202,50400
1165003760004,84.25,lease,202107,49350
1165003760004,133.67,lease,202205,71400
1165003780001,163.98,lease,202009,75000
1165003820000,49.21,lease,201912,28000
1165003820000,58.28,lease,202203,36750
1165003820000,70.02,lease,202007,38000
1165003820000,71.9,lease,202008,44000
1165003820000,80.15,lease,202007,34000
1165003850009,60.3,lease,202109,31500
1165003890002,43.47,lease,202110,40000
1165003890002,67.32,lease,202103,39900
1165003890002,78.84,lease,202102,29500
1165003910012,84.68,lease,202103,65000
1165003910012,84.74,lease,202010,42000
1165004010000,71.11,lease,202201,42000
1165004010000,71.93,lease,202008,40000
1165004020006,83.93,lease,202206,70000
1165004020006,84.15,lease,202003,47000
1165004020006,104.78,lease,202201,63000
1165004020006,125.15,lease,202006,65000
1165004020008,83.71,lease,202102,45000
1165004020008,84.78,lease,202102,46000
1165004020010,53.44,lease,202008,30000
1165004020010,56.34,lease,202203,32550
1165004020013,78.87,lease,202204,43000
1165004020015,58.26,lease,201909,28200
1165004020015,59.75,lease,202007,35000
1165004020015,69.53,lease,201910,38000
1165004020015,79.54,lease,202111,44100
1165004210001,191.66,lease,202203,124000
1165004240028,59.97,lease,202206,46481
1165004240028,59.99,lease,202206,44019
1165004240028,84.91,lease,202207,108150
1165004240028,84.93,lease,202207,110250
1165004240028,84.97,lease,202206,128000
1165004240028,121.63,lease,202206,135000
1165004240028,121.65,lease,202202,140000
1165004240028,147.72,lease,202204,165000
1165004240028,216.27,lease,202104,240000
1165004250001,129.15,lease,202009,71500
1165004250001,130.59,lease,202206,73500
1165004250001,134.15,lease,202101,73500
1165004320010,40.47,lease,202111,28875
1165004320010,45.42,lease,201910,29000
1165004320010,62.82,lease,202107,37000
1165004320010,67.56,lease,202203,48000
1165004340003,102.42,lease,202202,75000
1165004340003,104.49,lease,202112,64000
1165004340003,104.82,lease,202202,85000
1165004340003,104.85,lease,202012,80000
1165004440003,84.8,lease,202110,100000
1165004440003,84.83,lease,202105,90000
1165004440003,84.86,lease,202202,88200
1165004440003,84.95,lease,202205,98000
1165004440003,84.97,lease,202205,104000
1165004490001,82.23,lease,202006,47000
1165004490001,90.78,lease,202012,65000
1165004490001,116.71,lease,202103,85000
1165004490003,45.63,lease,202109,50000
1165004490003,66.61,lease,202006,56000
1165004490003,93.34,lease,202009,57500
1165004490003,95.14,lease,201908,50000
1165004490003,100.51,lease,202001,49000
1165004590001,60,lease,202109,55000
1165004590001,68.08,lease,202205,50000
1165004590001,84.97,lease,202107,75000
1165004600001,147.46,lease,201910,57000
1165004600001,152.34,lease,202010,68000
1165004730001,59.27,lease,202202,44100
1165004730001,59.53,lease,202202,38850
1165004730001,84.87,lease,202202,66375
1165004730014,136.83,lease,202010,95000
1165004740009,95.79,lease,202009,85000
1165004740009,176.16,lease,202103,55000
1165004770007,83.86,lease,202009,65000
1165004770007,84.87,lease,202005,65000
1165004770007,84.91,lease,202011,70000
1165004780008,92.55,lease,202008,60000
1165004780008,94.31,lease,202111,87000
1165004780008,114.46,lease,202102,53500
1165004790011,113.67,lease,202105,73500
1165004810011,84.31,lease,202110,66150
1165004810011,84.71,lease,202008,73000
1165004830001,84.93,lease,201911,46000
1165004830001,101.83,lease,201908,43000
1165004840002,108.98,lease,202105,78220
1165004840005,74.87,lease,202102,68850
1165004840006,74.87,lease,202010,69000
1165004840006,94.9,lease,202206,90000
1165004840006,108.98,lease,202102,68000
1165004850003,102.93,lease,202205,99500
1165004850003,103.34,lease,202205,119500
1165004850003,134.36,lease,202103,122500
1165004850003,134.96,lease,202205,96600
1165004860004,117.26,lease,202003,76000
1165004860008,74.87,lease,202102,55000
1165004860008,117.26,lease,202202,30000
1165004880002,102.3,lease,201909,8000
1165004880002,112.74,lease,202008,72000
1165005370009,82.71,lease,202101,53550
1165005500000,152.7,lease,202206,110250
1165005500027,96.4,lease,202103,77000
1165005500027,123.08,lease,201910,80000
1165005500034,131.87,lease,202110,110000
1165005500034,134.21,lease,202203,130000
1165005510000,77.28,lease,202102,47700
1165005510067,144.24,lease,202004,145000
1165005620001,84.55,lease,202205,52375
1165005620001,84.67,lease,202204,55000
1165005620001,84.68,lease,202101,46000
1165005620001,84.76,lease,202205,65000
1165005620001,84.91,lease,202206,53550
1165005680000,59.64,lease,202203,50375
1165005680000,59.69,lease,202205,50375
1165005680000,59.73,lease,202008,27011
1165005680000,59.93,lease,202203,40162
1165005680000,59.96,lease,202206,54124
1165005680000,84.34,lease,202204,93000
1165005680000,84.39,lease,202207,91350
1165005680000,84.41,lease,202008,35961
1165005680000,84.61,lease,202201,80000
1165005680000,114.39,lease,202202,85000
1165005680000,114.81,lease,202206,94500
1165005770003,47.72,lease,202102,45000
1165005770003,73.56,lease,202008,68000
1165005770003,80.84,lease,202001,58000
1165005770004,47.72,lease,202007,34500
1165005770046,89.53,lease,202107,80000
1165005770047,88.08,lease,202102,52000
1165005770047,148.91,lease,202102,48000
1165005930032,169.8,lease,202203,87000
1165005930032,209.31,lease,202207,115500
1165005930032,213.51,lease,202111,84000
1165005930045,121.62,lease,202012,85000
1165005930051,95.93,lease,202004,50000
1165005930064,104.16,lease,202204,48000
1165005930064,133.83,lease,202112,68250
1165006120002,243.97,lease,202107,220000
1165006120028,244.07,lease,202202,270000
1165006120031,241.96,lease,202012,200000
1165006120031,243.1,lease,202009,260000
1165006120033,208.07,lease,201909,130000
1165006120115,246.01,lease,202011,220000
1165006120115,252.23,lease,201907,170000
1165006120115,255.4,lease,202007,200000
1165006120138,41.59,lease,202205,35000
1165006120138,46.38,lease,202108,26400
1165006120138,66.06,lease,202001,38000
1165006120138,83.89,lease,202012,42000
1165006150000,49.39,lease,202207,39414
1165006150000,59.57,lease,202205,41737
1165006150000,59.81,lease,202207,71400
1165006150000,59.89,lease,202206,27917
1165006150000,59.92,lease,202207,41737
1165006150000,59.94,lease,202204,27917
1165006150000,59.98,lease,202108,44250
1165006150000,74.9,lease,202206,89250
1165006150000,84.33,lease,202206,32899
1165006150000,84.6,lease,202109,66000
1165006150000,84.79,lease,202012,68000
1165006190000,49.34,lease,202205,13067
1165006190000,49.51,lease,202205,13067
1165006190000,49.75,lease,202205,13067
1165006190000,49.9,lease,202106,12529
1165006190000,49.96,lease,202106,13067
1165006190000,49.98,lease,202106,13067
1165006190000,54.84,lease,202206,24950
1165006190000,54.97,lease,202205,37406
1165006190000,59.93,lease,202206,65100
1165006190000,59.98,lease,202206,60600
1165006190000,84.33,lease,202206,80000
1165006190000,84.79,lease,202102,90000
1165006900000,59.64,lease,202207,28361
1165006900000,59.93,lease,202207,73500
1165006900000,59.96,lease,202207,28644
1165006900000,84.39,lease,202204,105000
1165006900000,84.4,lease,202202,105000
1165006900000,84.41,lease,202206,94500
1165006900000,84.51,lease,202204,100000
1165006900000,84.61,lease,202101,98000
1165006900000,84.81,lease,202204,90200
1165006900000,84.84,lease,202102,90000
1165006900000,101.35,lease,202206,110000
1165006900000,101.99,lease,202103,68200
1165006900000,114.81,lease,202207,119000
1165007010001,115.43,lease,202202,63000
1165007010004,78.64,lease,202205,52500
1165007010004,95.38,lease,202206,69000
1165007010031,57.57,lease,202008,40000
1165007010059,78.6,lease,202109,72000
1165007010059,83.61,lease,202103,52500
1165007020001,102.09,lease,202202,74175
1165007020001,102.1,lease,202105,40000
1165007070000,49.87,lease,202206,26856
1165007070000,84.73,lease,202207,49612
1165007070000,84.78,lease,202206,49612
1165007070000,84.82,lease,202206,53383
1165007070000,114.71,lease,202205,61031
1165007120000,39.93,lease,202207,8389
1165007120000,59.99,lease,202207,16953
1165007120000,84.73,lease,202202,81500
1165007120000,84.82,lease,202207,31689
1165007120000,114.71,lease,202207,40206
1165007120019,71.88,lease,202004,57000
1165007120019,84.63,lease,202105,95000
1165007120019,84.74,lease,202005,42000
1165007130001,84.12,lease,202205,64000
1165007130001,108.5,lease,202206,81900
1165007170000,39.79,lease,202112,6998
1165007170000,39.93,lease,202103,6998
1165007170000,49.9,lease,202108,9512
1165007170000,49.91,lease,202103,9512
1165007170000,59.99,lease,202203,13620
1165007170000,84.61,lease,202205,51000
1165007170000,84.77,lease,202207,63556
1165007170000,84.84,lease,202207,41671
1165007170000,114.79,lease,202206,120000
1165007200000,39.93,lease,202207,7145
1165007200000,49.91,lease,202202,9812
1165007200000,59.99,lease,202205,13856
1165007200000,84.61,lease,202203,90000
1165007200000,84.77,lease,202202,71925
1165007200000,84.84,lease,202203,73500
1165007250000,105.04,lease,202206,95000
1165007250000,164.55,lease,202110,145000
1165007250000,164.97,lease,202102,90000
1165007250000,185.46,lease,202206,145000
1165007260016,84.67,lease,202102,44100
1165007260016,84.81,lease,202206,60000
1165007260016,84.97,lease,202206,55000
1165007260016,99.1,lease,202002,38000
1165007280007,89.67,lease,202201,39300
1165007280007,100.41,lease,202108,74000
1165007280007,102.22,lease,202101,55650
1165007280007,112.18,lease,202004,55000
1165007300000,49.9,lease,202202,9162
1165007300000,59.99,lease,202203,14506
1165007300000,84.85,lease,202205,49612
1165007300000,114.95,lease,202207,61031
1165007300000,114.98,lease,202206,49350
1165007330000,255.17,lease,201911,105000
1165007340000,243.99,lease,202012,330000
1165007350000,39.79,lease,202202,7844
1165007350000,49.9,lease,202207,10608
1165007350000,59.99,lease,202206,77000
1165007350000,84.77,lease,202206,72400
1165007370000,39.79,lease,202205,7801
1165007370000,49.9,lease,202202,10437
1165007370000,49.91,lease,202104,10437
1165007370000,59.99,lease,202202,65000
1165007370000,84.77,lease,202201,81900
1165007370000,114.95,lease,202202,115000
1165007370000,114.98,lease,202010,95000
1165007400000,257.57,lease,202102,273000
1165007410005,64.23,lease,202205,46000
1165007410005,65.14,lease,202011,41000
1165007410005,67.63,lease,202004,30000
1165007410005,68.54,lease,202002,38000
1165007410005,91.4,lease,202110,33000
1165007420010,73.6,lease,202204,47250
1165007420010,80.04,lease,202103,60000
1165007500000,182.27,lease,202206,20000
1165007520036,84.74,lease,202107,84000
1165007520036,124.56,lease,202110,154000
1165007520036,149.22,lease,202111,200000
1165007530000,101.01,lease,202206,78700
1165007530000,101.04,lease,202112,78750
1165007530000,101.05,lease,202203,115000
1165007530000,118.01,lease,202202,94500
1165007530000,118.04,lease,202204,94500
1165007530000,118.13,lease,202108,89250
1165007530000,134.02,lease,201910,90000
1165007530000,152.64,lease,201908,135000
1165007540001,95.66,lease,202112,86000
1165007540001,103.7,lease,202010,99500
1165007540001,124.27,lease,202203,108150
1165007540001,168.81,lease,202205,150000
1165007540001,169.08,lease,202108,195000
1165007540001,174.89,lease,202201,126000
1165007550014,124.14,lease,202205,115000
1165007550014,134.22,lease,202106,167000
1165007550014,146.71,lease,202111,100000
1165007550014,157.02,lease,202110,140000
1165007570000,104.89,lease,202010,47000
1165007570000,106.25,lease,202105,38000
1165007570000,106.26,lease,202103,26250
1165007570000,106.49,lease,202010,65000
1165007570000,107.47,lease,202102,50833
1165007570000,108.33,lease,202012,45916
1165007570000,140.13,lease,202104,130000
1165007570000,140.33,lease,202101,60000
1165007570000,196.8,lease,202003,50000
1165007570003,129.76,lease,202207,65000
1165007570003,168.77,lease,202101,75000
1165007570003,181.6,lease,202207,84000
1165007570003,257.12,lease,202206,110000
1165007580004,127.94,lease,202203,99000
1165007580004,128.5,lease,201908,52000
1165007580004,131.41,lease,202207,78750
1165007580004,132.39,lease,202110,57700
1165007580004,177.52,lease,202106,140000
1165007610005,172.39,lease,202004,95000
1165007610005,204.24,lease,202107,115000
1165007630012,55.94,lease,202011,39900
1165007630012,63.1,lease,202202,40500
1165007630012,65.32,lease,202012,55000
1165007630012,71.54,lease,202108,44000
1165007630012,85.8,lease,202009,58000
1165007630012,86.56,lease,202009,60000
1165007630029,72.93,lease,202012,11000
1165007640000,21.58,lease,202206,20000
1165007640000,30.89,lease,202202,29500
1165007640000,31.15,lease,202205,24675
1165007640000,35.43,lease,201908,28000
1165007640000,44.48,lease,202112,39900
1165007640000,160.03,lease,201911,102500
1165007640000,238.08,lease,202109,157500
1165007700001,78.02,lease,202110,36750
1165007700001,80.33,lease,202206,60000
1165007700001,81.39,lease,202206,75000
1165007700001,116.13,lease,202206,62400
1165007700001,116.96,lease,202012,80000
1165007720013,133.31,lease,202206,117600
1165007720013,158.82,lease,202109,173000
1165007720013,158.99,lease,202005,100000
1165007720013,159.47,lease,202205,162500
1165007720013,186.53,lease,202202,160000
1165007730000,59.89,lease,202206,72500
1165007730000,59.91,lease,202206,59000
1165007730000,59.97,lease,202207,70000
1165007730000,74.95,lease,202207,79000
1165007730000,74.96,lease,202206,62000
1165007730000,74.97,lease,202206,74600
1165007730000,84.93,lease,202204,84000
1165007730000,84.95,lease,202207,66150
1165007730000,84.96,lease,202204,73500
1165007730000,84.97,lease,202207,83000
1165007730000,84.98,lease,202204,66150
1165007750001,181.48,lease,202204,105000
1165007760003,89.84,lease,202207,123000
1165007760003,121.07,lease,202101,98175
1165007760003,155.23,lease,202206,93000
1165007760003,155.44,lease,202106,99750
1165007840000,51.32,lease,202205,18769
1165007840000,59.88,lease,202012,21814
1165007840000,59.94,lease,202203,22028
1165007880000,51.89,lease,202205,60000
1165007880000,59.93,lease,202203,67500
1165007880000,74.97,lease,202205,75000
1165007880000,84.95,lease,202205,80000
1165007880000,84.99,lease,202205,72000
1165007890000,59.93,lease,202206,55985
1165007890000,59.99,lease,202205,52500
1165007890000,84.95,lease,202206,71500
1165007890000,84.99,lease,202206,58800
1165007900026,68.33,lease,202005,48000
1165007900026,75.09,lease,202106,48000
1165007900026,78.86,lease,202003,41000
1165007910010,127.86,lease,201910,85000
1165007910010,153.84,lease,202206,120000
1165007910010,159.27,lease,202001,90000
1165007970001,205.29,lease,202206,80000
1165007970022,133.54,lease,202206,160000
1165007970022,136.06,lease,202010,105000
1165007970022,138.19,lease,202006,110000
1165007970030,198.53,lease,202205,210000
1165007970030,202.46,lease,201909,170000
1165007970030,216.73,lease,202006,195000
1165007970030,244.87,lease,202112,230000
1165007980005,201.71,lease,201908,115000
1165007980010,181.08,lease,202112,189000
1165007980010,183.13,lease,201910,180000
1165007990009,155.93,lease,201909,105000
1165008000001,201.21,lease,202102,200000
1165008000003,178.67,lease,202002,120000
1165008000009,244.47,lease,202206,200000
1165008010005,171.4,lease,202002,125000
1165008010005,172.97,lease,202003,130000
1165008010007,107.62,lease,202103,126500
1165008020002,243.34,lease,202108,197000
1165008020004,244.2,lease,202102,147000
1165008020008,111.28,lease,201909,100000
1165008020010,113.36,lease,202112,97650
1165008030004,178.47,lease,202109,140000
1165008030009,190.19,lease,202007,120000
1165008040001,119.11,lease,202101,90000
1165008040005,214.04,lease,201907,150000
1165008040009,96.45,lease,202109,60000
1165008050014,60.55,lease,202105,93000
1165008050014,62.12,lease,202010,92000
1165008050014,72.36,lease,202205,97500
1165008050014,73.72,lease,202006,120000
1165008050014,74.29,lease,202009,95000
1165008050014,82,lease,202204,135000
1165008050014,82.84,lease,202201,120000
1165008060001,228.39,lease,202002,120000
1165008060003,116.15,lease,202107,75600
1165008060003,125.36,lease,202108,78750
1165008060005,220.73,lease,202102,115000
1165008060013,111.15,lease,202008,75000
1165008070005,242.77,lease,202010,200000
1165008080008,110.27,lease,202105,98000
1165008080010,104.65,lease,202106,115000
1165008080010,118.36,lease,202010,85000
1165008080010,131.65,lease,202102,110000
1165008090014,118.09,lease,202006,81000
1165008090017,109.73,lease,202010,100000
1165008090022,101.59,lease,202104,94500
1165008090022,125.49,lease,202101,110250
1165008090026,100.38,lease,202103,78750
1165008100014,141.14,lease,202201,136500
1165008120001,54.95,lease,202202,69000
1165008120001,60.13,lease,201909,50000
1165008120001,61.41,lease,202201,61950
1165008120001,65.16,lease,202104,68000
1165008140000,91.51,lease,201912,43000
1165008140000,121.82,lease,202002,55000
1165008140031,84.28,lease,202106,65000
1165008150022,73.37,lease,202002,57000
1165008150022,121.78,lease,202004,72000
1165008150022,150.09,lease,202108,80000
1165008160001,33.73,lease,202107,23100
1165008160001,39.31,lease,202205,28300
1165008160001,41.27,lease,201909,30000
1165008160001,43.93,lease,202205,34000
1165008160001,57.37,lease,202102,36750
1165008160001,61.16,lease,202203,50000
1165008160001,62.75,lease,202207,52500
1165008310006,83.42,lease,202008,60000
1165008310006,84.29,lease,202109,77000
1165008360001,36.84,lease,202012,28000
1165008360001,37.8,lease,202001,22000
1165008360001,74.16,lease,202102,63000
1165008360001,77.04,lease,202105,65000
1165008360004,104.98,lease,202205,58000
1165008400001,163.6,lease,202007,115000
1165008400004,124.84,lease,202001,120000
1165008400004,128.18,lease,202101,136000
1165008400012,174.37,lease,202011,110000
1165008410002,234.86,lease,202206,101000
1165008410004,242.31,lease,202107,110000
1165008410004,243.88,lease,202103,115500
1165008410012,121.65,lease,202101,86100
1165008430001,243.59,lease,202008,126000
1165008430001,244.85,lease,202103,136500
1165008430003,185.11,lease,202105,104500
1165008430006,163.16,lease,202002,130000
1165008430010,111.02,lease,202108,100000
1165008430010,111.36,lease,202108,107000
1165008430010,129.75,lease,201912,83000
1165008430013,136.87,lease,202110,99750
1165008430015,161.79,lease,202111,115500
1165008430015,164.73,lease,202206,146000
1165008440027,239.33,lease,201911,170000
1165008450001,244.72,lease,202008,220000
1165008460001,73.25,lease,202206,58700
1165008460001,75.32,lease,202201,65000
1165008470025,243.25,lease,202004,160000
1165008490001,162.24,lease,201912,100000
1165008490001,164.41,lease,202007,120000
1165008490002,183.84,lease,202011,100800
1165008490002,185.12,lease,202110,105000
1165008490002,188.72,lease,201910,90000
1165008490024,122.31,lease,202112,68000
1165008490030,172.27,lease,202207,190000
1165008490030,204.41,lease,202112,167000
1165008530019,137.27,lease,202204,100000
1165008640007,48.57,lease,201912,34000
1165008640007,84.99,lease,202206,90000
1165008660010,25.48,lease,202204,48000
1165008660010,29.28,lease,202207,49613
1165008660010,34.59,lease,202203,52500
1165008660010,35.37,lease,202207,47300
1165008660010,35.53,lease,202205,44100
1165008660020,28.84,lease,202205,25700
1165008660020,29.6,lease,202206,25000
1165008660020,36.63,lease,202203,37000
1165008660020,37.67,lease,202109,35000
1165008770004,105.83,lease,202002,57000
1165008770004,109.27,lease,201907,65000
1165008770006,105.82,lease,202003,70000
1165008770006,131.95,lease,202108,73500
1165008780026,76.67,lease,201910,60000
1165008780026,83.95,lease,202111,60900
1165008780027,189.08,lease,202112,170000
1165008810026,163.36,lease,202204,170000
1165008810026,164.16,lease,202107,115000
1165008810026,164.53,lease,202206,170000
1165008830009,186.98,lease,202202,178500
1165008830009,191.29,lease,202107,230000
1165008840021,164.25,lease,202203,167000
1165008840021,164.38,lease,202102,131250
1165008840021,188.21,lease,202001,150000
1165008880038,244.91,lease,202101,225000
1165008880053,164.96,lease,202107,140000
1165008880053,194.92,lease,202105,165000
1165008890005,145.76,lease,202104,61000
1165008890006,161.19,lease,202009,103000
1165008900008,127.8,lease,202101,50000
1165008990016,84.9,lease,202112,100000
1165008990016,84.95,lease,202108,78200
1165008990016,84.96,lease,202206,95000
1165008990016,84.98,lease,202009,95000
1165008990016,97.64,lease,202205,87000
1165008990016,114.65,lease,202002,95000
1165009060013,59.94,lease,202207,82600
1165009060013,59.97,lease,202206,77700
1165009060013,84.97,lease,202112,110250
1165009060013,108.28,lease,202110,141750
1165009060013,121.48,lease,202111,157500
1165009060013,124.79,lease,202101,136500
1165009060013,148.56,lease,202205,176000
1165009060013,164.46,lease,202102,200000
1165009120013,91.64,lease,201911,57000
1165009120013,102.8,lease,202012,80000
1165009150016,84.99,lease,202206,79000
1165009170004,59.49,lease,202204,69300
1165009170004,59.57,lease,202012,72000
1165009170005,116.11,lease,202112,93000
1165009180014,84.86,lease,202204,73500
1165009180014,84.9,lease,202206,63000
1165009230006,51.35,lease,202104,45000
1165009230006,52.18,lease,202007,43000
1165009230006,55.47,lease,202112,60000
1165009230006,56.22,lease,202102,41475
1165009230006,56.97,lease,202009,50000
1165009230006,59.37,lease,202101,57000
1165009230006,60.12,lease,202207,54905
1165009230006,65.11,lease,201911,52000
1165009230006,75.26,lease,202102,50000
1165009230006,84.83,lease,202109,50000
1165009260007,74.37,lease,202205,49000
1165009260007,124.55,lease,202012,70000
1165009290004,77.3,lease,201909,45000
1165009300001,84.94,lease,202203,70000
1165009300001,124.67,lease,202103,100000
1165009320034,36.46,lease,202102,31500
1165009320034,40,lease,202107,32500
1165009390009,93.92,lease,202110,47250
1165009390009,104.45,lease,202203,52500
1165009390009,148.37,lease,202108,71400
1165009400004,32.54,lease,202204,36750
1165009400004,32.61,lease,202110,33600
1165009400004,33.7,lease,202206,38800
1165009400004,37.8,lease,202112,47000
1165009400004,37.87,lease,202009,42000
1165009400004,41.74,lease,202207,55600
