no,apt_id,hakgudo_name,school_name,school_gubun,establishment,lat,lon,homepage,dist
43008,1165011105,강남서초학교군,개포고등학교,고등학교,공립,37.48495285,127.0594065,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000373,2902.18941545921
43009,1165010843,강남서초학교군,반포고등학교,고등학교,공립,37.50270273,127.0165603,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000440,1006.28611461319
43010,1165010843,강남서초학교군,서초고등학교,고등학교,공립,37.48961169,127.0053783,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000463,1468.93944081388
43011,1165010843,강남서초학교군,은광여자고등학교,고등학교,사립,37.48837857,127.0352324,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000514,1664.87270247962
43012,1165010701,강남서초학교군,세화고등학교,고등학교,사립,37.50199646,126.99423,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000473,239.641691789915
43013,1165010701,강남서초학교군,세화여자고등학교,고등학교,사립,37.50199646,126.99423,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000474,239.641691789915
43014,1165010701,강남서초학교군,경문고등학교,고등학교,사립,37.49341886,126.9822734,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000378,1721.83737543163
43015,1165010819,강남서초학교군,양재고등학교,고등학교,공립,37.48242164,127.0320796,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000487,582.628575832326
43016,1165010819,강남서초학교군,은광여자고등학교,고등학교,사립,37.48837857,127.0352324,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000514,715.550178321313
43017,1165010819,강남서초학교군,반포고등학교,고등학교,공립,37.50270273,127.0165603,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000440,1999.0133824763
43018,1165010135,강남서초학교군,동덕여자고등학교,고등학교,사립,37.47583666,126.991995,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000421,809.971311975371
43019,1165010135,강남서초학교군,상문고등학교,고등학교,사립,37.47975543,127.0039168,https://www.schoolinfo.go.kr/ei/ss/Pneiss_b01_s0.do?HG_CD=B100000452,952.644725545684
